"area";"sample";"parameter";"rmse";"mad";"bias";"estimation.mean";"real.par";"correlation"
"CH";"stratified";"c";0,0151590807020691;0,0132678836530006;-0,0127743127577127;0,171265687242287;0,18404;0,974395789897754
"CH";"stratified";"c";0,0120448724567759;0,0103761167873697;-0,00970798423860941;0,159512015761391;0,16922;0,974395789897754
"CH";"stratified";"c";0,0138517034521061;0,0124892192876396;-0,0119601615466866;0,183869838453313;0,19583;0,974395789897754
"CH";"stratified";"c";0,0190691741458075;0,0163757754689747;-0,0149340979645439;0,183145902035456;0,19808;0,974395789897754
"CH";"stratified";"c";0,0101194563948763;0,00779837929190075;0,00380188810365409;0,177371888103654;0,17357;0,974395789897754
"CN";"random";"a";0,217866332069523;0,20099989473237;-0,200834927437387;1,43833148871794;1,63916641615533;0,819267718261897
"CN";"random";"a";0,158864812030487;0,14310599653287;-0,141213184673171;1,37287144689833;1,5140846315715;0,819267718261897
"CN";"random";"a";0,784303152850106;0,748863569506994;-0,748863569506994;1,67745073085905;2,42631430036604;0,819267718261897
"CN";"random";"a";1,02713120727728;0,994725502751426;-0,994725502751426;2,85553355544383;3,85025905819526;0,819267718261897
"CN";"random";"a";0,399196476811373;0,367655288569749;-0,365344962372562;2,21176242741719;2,57710738978975;0,819267718261897
"CN";"random";"a";0,857849892895575;0,827703183359223;-0,827703183359223;1,83542390546326;2,66312708882248;0,819267718261897
"CN";"random";"a";0,281230761503477;0,262887268880947;-0,260999607903962;1,4991461012789;1,76014570918286;0,819267718261897
"CN";"random";"a";0,353999581044188;0,313524148296031;-0,305692444654131;1,72593387495118;2,03162631960531;0,819267718261897
"CN";"random";"a";1,26049680021584;1,23733978660595;-1,23733978660595;1,6042368433387;2,84157662994465;0,819267718261897
"CN";"random";"a";0,738749226666424;0,706124815893704;-0,706124815893704;1,41420904203984;2,12033385793355;0,819267718261897
"CN";"random";"a";0,426310520403191;0,406308682578595;-0,405992613909214;1,71968155630882;2,12567417021803;0,819267718261897
"CN";"random";"a";1,18344103665375;1,16271612241996;-1,16271612241996;1,76560521584108;2,92832133826104;0,819267718261897
"CN";"random";"a";1,13617271260659;1,10610342204242;-1,10610342204242;0,905647033298779;2,0117504553412;0,819267718261897
"CN";"random";"a";0,548959527977143;0,522052951536198;-0,520900800912807;2,16481651619918;2,68571731711199;0,819267718261897
"CN";"random";"a";0,293893606969408;0,284723506196042;0,284723506196042;0,545939046151127;0,261215539955085;0,819267718261897
"CN";"random";"a";0,911925109286441;0,876836904806414;-0,876759946182574;1,92792962606195;2,80468957224452;0,819267718261897
"CN";"random";"a";0,104207715692363;0,0939836466565269;0,0931992703063755;0,540061394760408;0,446862124454033;0,819267718261897
"CN";"random";"a";0,122888324787221;0,106052923105274;-0,0830457737225636;1,06186766724223;1,14491344096479;0,819267718261897
"CN";"random";"a";0,156389789353767;0,132102120796125;-0,107564297464259;1,17822198394544;1,2857862814097;0,819267718261897
"CN";"random";"a";0,195335966254204;0,165758937818738;-0,086447591609893;1,78561479455481;1,8720623861647;0,819267718261897
"CN";"random";"a";1,62078583392747;1,58580688100259;-1,58580688100259;1,04610060073955;2,63190748174214;0,819267718261897
"CN";"random";"a";0,208512015801598;0,189279876661727;-0,184541628461641;1,27179866613969;1,45634029460133;0,819267718261897
"CN";"random";"a";0,618165052954499;0,590781512513223;-0,590781512513223;2,292713032234;2,88349454474722;0,819267718261897
"CN";"random";"a";1,4866775525088;1,48229037586408;-1,48229037586408;0,53640955870825;2,01869993457233;0,819267718261897
"CN";"random";"a";0,309153471962603;0,29389493623172;-0,29389493623172;1,29261989109229;1,58651482732401;0,819267718261897
"CN";"random";"a";0,528046060407579;0,491252688746996;-0,485847514565194;1,13087013852671;1,6167176530919;0,819267718261897
"CN";"random";"a";0,375257722304216;0,34395145943818;-0,342195056820792;1,53086642750309;1,87306148432388;0,819267718261897
"CN";"random";"a";0,179266472535757;0,168742128602939;-0,168434515644843;0,715422533744204;0,883857049389047;0,819267718261897
"CN";"random";"a";0,181871709861459;0,157011276654539;-0,145781700505474;1,35799365271551;1,50377535322099;0,819267718261897
"CN";"random";"a";0,856810723053956;0,830046252068287;-0,830046252068287;1,66364086221793;2,49368711428622;0,819267718261897
"CN";"random";"a";0,696084048622787;0,669970454036825;-0,667272505561565;0,99796772007547;1,66524022563704;0,819267718261897
"CN";"random";"a";0,338332995301654;0,313249260356728;-0,307867671065976;2,26264390255783;2,57051157362381;0,819267718261897
"CN";"random";"a";0,828708299754859;0,806154504608062;-0,806154504608062;0,89959782514738;1,70575232975544;0,819267718261897
"CN";"random";"a";0,289437123467204;0,265315993007866;-0,257756377999112;1,99241603274517;2,25017241074428;0,819267718261897
"CN";"random";"a";0,435924580228943;0,418243132988659;-0,416559205969697;0,975821123290616;1,39238032926031;0,819267718261897
"CN";"random";"a";0,26655391690059;0,245952476768165;-0,23959451693384;1,71904458759128;1,95863910452512;0,819267718261897
"CN";"random";"a";0,173943286411869;0,164999795538848;0,164999795538848;0,820638068955763;0,655638273416916;0,819267718261897
"CN";"random";"a";1,1515123788821;1,12438580801823;-1,12438580801823;1,47495814699583;2,59934395501406;0,819267718261897
"CN";"random";"a";0,164518173485691;0,132678404175704;0,0993350606925558;2,41388299087947;2,31454793018691;0,819267718261897
"CN";"random";"a";0,131213610517337;0,107412897317134;0,0874125035607687;0,977051944065799;0,889639440505031;0,819267718261897
"CN";"random";"a";0,852645914193669;0,823463642215427;-0,823463642215427;2,70719010396059;3,53065374617602;0,819267718261897
"CN";"random";"a";0,178999138855061;0,167732833255936;-0,166288528420877;1,13237993013865;1,29866845855953;0,819267718261897
"CN";"random";"a";0,670601783974028;0,642829338800304;-0,642829338800305;1,96983887219508;2,61266821099538;0,819267718261897
"CN";"random";"a";0,280652712568778;0,252153189203392;-0,24226744101653;1,94135442243416;2,18362186345069;0,819267718261897
"CN";"random";"b";0,0963264699839306;0,0860432686046523;0,0858496490258326;0,810657893625833;0,7248082446;0,931273227374688
"CN";"random";"b";0,0565753788060794;0,046411792331323;0,0426139526329544;-0,0313041267670453;-0,0739180793999998;0,931273227374688
"CN";"random";"b";0,405122302386138;0,388820840748295;0,388820840748295;2,1582165369483;1,7693956962;0,931273227374688
"CN";"random";"b";0,208762044281726;0,203929011496914;0,203929011496914;1,45046547189691;1,2465364604;0,931273227374688
"CN";"random";"b";0,206778942492822;0,203152430995565;0,203152430995565;1,48542912339557;1,2822766924;0,931273227374688
"CN";"random";"b";0,364081183767583;0,351261213013813;0,351261213013813;2,06204745281381;1,7107862398;0,931273227374688
"CN";"random";"b";0,110663592821556;0,101441115476345;0,10121197430539;0,87543448270539;0,774222508400001;0,931273227374688
"CN";"random";"b";0,310250394675948;0,295774833774352;0,295774833774352;2,00668548577435;1,710910652;0,931273227374688
"CN";"random";"b";0,67567524489818;0,645612292199568;0,645612292199568;2,81510631339957;2,1694940212;0,931273227374688
"CN";"random";"b";0,475021020903056;0,448026518283847;0,448026518283847;2,38158976748385;1,9335632492;0,931273227374688
"CN";"random";"b";0,0806726479893892;0,0684752206144005;0,0675020706303332;0,893593156230333;0,8260910856;0,931273227374688
"CN";"random";"b";0,651487042845314;0,625491292740628;0,625491292740628;2,76735449534063;2,1418632026;0,931273227374688
"CN";"random";"b";0,988498439871287;0,891716444117764;0,891716444117764;3,00470470611776;2,112988262;0,931273227374688
"CN";"random";"b";0,0776491657506461;0,0669582727834825;0,0660067451209714;0,783112743520971;0,7171059984;0,931273227374688
"CN";"random";"b";0,564556475527534;0,459172358312405;-0,109896579062505;4,19970217593749;4,309598755;0,931273227374688
"CN";"random";"b";0,314245936412534;0,304666397832892;0,304666397832892;1,85116067243289;1,5464942746;0,931273227374688
"CN";"random";"b";0,826378600036354;0,801185608067739;0,80118560806774;1,89566773966774;1,0944821316;0,931273227374688
"CN";"random";"b";0,235373550314215;0,213109313529908;0,212928236685256;1,55831584508526;1,3453876084;0,931273227374688
"CN";"random";"b";0,327423186876355;0,299008076520286;0,299008076520286;2,20704420432029;1,9080361278;0,931273227374688
"CN";"random";"b";0,301284901267001;0,288220529522646;0,288220529522647;2,10226889532265;1,8140483658;0,931273227374688
"CN";"random";"b";0,950078135658225;0,831922159296022;0,831922159296022;2,76007913289602;1,9281569736;0,931273227374688
"CN";"random";"b";0,143477917893429;0,13067924200938;0,13067924200938;1,10296597280938;0,9722867308;0,931273227374688
"CN";"random";"b";0,0331543261308955;0,02704740073438;0,00868697133543028;0,55744064273543;0,5487536714;0,931273227374688
"CN";"random";"b";3,19966778987743;3,00213995788972;3,00213995788972;5,98754049688972;2,985400539;0,931273227374688
"CN";"random";"b";0,102616104816829;0,0885466610624892;0,0864721141487201;0,99382698674872;0,9073548726;0,931273227374688
"CN";"random";"b";0,723971814014547;0,645222653047717;0,644414144491614;3,01794417369161;2,3735300292;0,931273227374688
"CN";"random";"b";0,359952021644765;0,339570928031438;0,339570928031438;2,12856720083144;1,7889962728;0,931273227374688
"CN";"random";"b";0,163654544838554;0,132202259164252;0,110097974475461;1,47239433187546;1,3622963574;0,931273227374688
"CN";"random";"b";0,215513169514761;0,202926525034567;0,202926525034567;1,51580861863457;1,3128820936;0,931273227374688
"CN";"random";"b";0,665732828278757;0,633774873460604;0,633774873460605;2,91823707766061;2,2844622042;0,931273227374688
"CN";"random";"b";0,360379130244622;0,326146924259231;0,325331329254453;2,01914095885445;1,6938096296;0,931273227374688
"CN";"random";"b";0,0325794065438823;0,025400758158868;0,00901667935951764;0,164729590559517;0,1557129112;0,931273227374688
"CN";"random";"b";1,7117292379781;1,47345596533235;1,47345596533235;4,56501404153235;3,0915580762;0,931273227374688
"CN";"random";"b";0,0566632464655104;0,050463574419016;0,0486963367515958;0,426993983951595;0,3782976472;0,931273227374688
"CN";"random";"b";0,398155861432058;0,367387347505908;0,367387347505908;2,24890105630591;1,8815137088;0,931273227374688
"CN";"random";"b";0,108525283143799;0,101433681806463;0,101414546976359;0,87163324457636;0,770218697600001;0,931273227374688
"CN";"random";"b";0,638705331088351;0,630610608203855;0,630610608203855;1,35710407260386;0,7264934644;0,931273227374688
"CN";"random";"b";0,569502263820657;0,529102831812694;0,529102831812694;2,49763721941269;1,9685343876;0,931273227374688
"CN";"random";"b";0,17651909554625;0,172908411690332;0,172908411690332;1,10749824589033;0,9345898342;0,931273227374688
"CN";"random";"b";0,356227223780901;0,276202834090169;0,262368529515769;2,83994587691577;2,5775773474;0,931273227374688
"CN";"random";"b";0,15545493241129;0,150487229732525;0,150487229732525;1,23229062713253;1,0818033974;0,931273227374688
"CN";"random";"b";0,0617819697705968;0,0524787948648849;-0,048130680411241;-0,302774445611241;-0,2546437652;0,931273227374688
"CN";"random";"b";0,256996904853212;0,247571591107148;0,247571591107148;1,71142223430715;1,4638506432;0,931273227374688
"CN";"random";"b";0,174067728673207;0,168040534591824;0,168040534591824;1,25458290579182;1,0865423712;0,931273227374688
"CN";"random";"c";0,0146103257691016;0,012420785887466;-0,00800910449042355;0,169990895509576;0,178;0,719907269285882
"CN";"random";"c";0,0127678963748072;0,00970984930295551;0,00849093882269397;0,182540938822694;0,17405;0,719907269285882
"CN";"random";"c";0,0138375559781884;0,0117159234261642;-0,010277961111181;0,175652038888819;0,18593;0,719907269285882
"CN";"random";"c";0,00730714763008081;0,0058163841304944;-0,00328375594154295;0,143726244058457;0,14701;0,719907269285882
"CN";"random";"c";0,00791172511955191;0,00631623468401241;0,00502723535766841;0,117457235357668;0,11243;0,719907269285882
"CN";"random";"c";0,0126768194163412;0,010904880350154;-0,00991198294908924;0,177538017050911;0,18745;0,719907269285882
"CN";"random";"c";0,0152179362218157;0,012364646236068;-0,00958315439366278;0,177036845606337;0,18662;0,719907269285882
"CN";"random";"c";0,00712002400574349;0,00590073320260855;0,00255214143081772;0,133322141430818;0,13077;0,719907269285882
"CN";"random";"c";0,010322462121292;0,00892388556190032;-0,00850773254705992;0,16354226745294;0,17205;0,719907269285882
"CN";"random";"c";0,0162544926607523;0,0137824726401321;-0,0135185233211073;0,176651476678893;0,19017;0,719907269285882
"CN";"random";"c";0,0277019062503509;0,0249082685648381;-0,0246277351390846;0,188312264860915;0,21294;0,719907269285882
"CN";"random";"c";0,0064160974516127;0,005069647148562;-0,00332462977744916;0,135275370222551;0,1386;0,719907269285882
"CN";"random";"c";0,045575461287672;0,0420065760509992;-0,0420065760509992;0,220493423949001;0,2625;0,719907269285882
"CN";"random";"c";0,0227620854867131;0,0203891678952727;-0,0194438196464705;0,18895618035353;0,2084;0,719907269285882
"CN";"random";"c";0,154607131343332;0,154365467948645;0,154365467948645;0,181275467948645;0,02691;0,719907269285882
"CN";"random";"c";0,0150893684334556;0,0130132702854763;-0,0126602327820961;0,205139767217904;0,2178;0,719907269285882
"CN";"random";"c";0,139135552575573;0,139068605805949;0,139068605805949;0,181138605805949;0,04207;0,719907269285882
"CN";"random";"c";0,01365654402409;0,0109579906863384;0,00935190073459646;0,168781900734596;0,15943;0,719907269285882
"CN";"random";"c";0,0117526581770033;0,00975669131782624;0,00836557664312651;0,148845576643127;0,14048;0,719907269285882
"CN";"random";"c";0,0146146083428294;0,0136446779218935;0,0136446779218935;0,105734677921894;0,09209;0,719907269285882
"CN";"random";"c";0,0500673198798064;0,0450921979500301;-0,0450921979500301;0,24979780204997;0,29489;0,719907269285882
"CN";"random";"c";0,0132526242402431;0,0113116659650429;-0,00605498524743414;0,169315014752566;0,17537;0,719907269285882
"CN";"random";"c";0,0362591233469566;0,0337011186342182;-0,0337011186342182;0,215628881365782;0,24933;0,719907269285882
"CN";"random";"c";0,033956583644429;0,0322860707693612;-0,0322860707693612;0,212153929230639;0,24444;0,719907269285882
"CN";"random";"c";0,0268396292800964;0,0240712135763573;-0,0233408633332541;0,184039136666746;0,20738;0,719907269285882
"CN";"random";"c";0,0125829240213239;0,0103871016200865;-0,00935578422616179;0,174344215773838;0,1837;0,719907269285882
"CN";"random";"c";0,00699214794980746;0,00536410156024352;-0,00013891386845627;0,144281086131544;0,14442;0,719907269285882
"CN";"random";"c";0,0310614056196524;0,0298368005643176;-0,0298127202044685;0,183437279795532;0,21325;0,719907269285882
"CN";"random";"c";0,00961009497675586;0,00748223825091892;0,0046110351149001;0,1521010351149;0,14749;0,719907269285882
"CN";"random";"c";0,00450069441843478;0,00373621134051515;-6,88970908419573e-05;0,123781102909158;0,12385;0,719907269285882
"CN";"random";"c";0,0526041586190239;0,0485568174647482;-0,0484885177799755;0,221951482220025;0,27044;0,719907269285882
"CN";"random";"c";0,0260458628957467;0,0233332313813393;-0,0222898029220174;0,187740197077983;0,21003;0,719907269285882
"CN";"random";"c";0,01178002192012;0,0101054187214434;-0,0100206803682165;0,166759319631783;0,17678;0,719907269285882
"CN";"random";"c";0,0151264759456565;0,0128754816772106;-0,00972135411225497;0,174308645887745;0,18403;0,719907269285882
"CN";"random";"c";0,031574491192684;0,0284900206980197;-0,0280464614525103;0,19239353854749;0,22044;0,719907269285882
"CN";"random";"c";0,0122468067282478;0,0103168635966556;-0,00580611057811101;0,166873889421889;0,17268;0,719907269285882
"CN";"random";"c";0,157782087743208;0,157637631631775;0,157637631631775;0,168347631631775;0,01071;0,719907269285882
"CN";"random";"c";0,0196757015692881;0,017448614625086;-0,0173246627040979;0,214675337295902;0,232;0,719907269285882
"CN";"random";"c";0,034175030257984;0,0339909110377719;0,0339909110377719;0,0917109110377719;0,05772;0,719907269285882
"CN";"random";"c";0,0277400282984093;0,0266439180160797;0,0266439180160797;0,14748391801608;0,12084;0,719907269285882
"CN";"random";"c";0,0106170842783205;0,00890918628376322;-0,00762623221655029;0,15893376778345;0,16656;0,719907269285882
"CN";"random";"c";0,0166188148738954;0,0153698642880531;-0,0153416644970505;0,184118335502949;0,19946;0,719907269285882
"CN";"random";"c";0,0104075336904769;0,00852596023722008;-0,00787179711924019;0,15661820288076;0,16449;0,719907269285882
"CN";"random";"c";0,00868066956290364;0,00655160564100231;0,00418202090609562;0,135302020906096;0,13112;0,719907269285882
"CN";"uniform";"a";0,303790991033676;0,295705814056198;0,295705814056198;1,93487223021153;1,63916641615533;0,833299820461932
"CN";"uniform";"a";0,432010899733599;0,425560697243631;0,425560697243631;1,93964532881513;1,5140846315715;0,833299820461932
"CN";"uniform";"a";0,383762780291501;0,372235338326106;-0,372235338326106;2,05407896203994;2,42631430036604;0,833299820461932
"CN";"uniform";"a";0,398690093016144;0,375572956483831;-0,375496022419588;3,47476303577567;3,85025905819526;0,833299820461932
"CN";"uniform";"a";0,0876231218848296;0,0704337266047566;0,0185149685259751;2,59562235831572;2,57710738978975;0,833299820461932
"CN";"uniform";"a";0,459597552233288;0,450282040635381;-0,45028204063538;2,2128450481871;2,66312708882248;0,833299820461932
"CN";"uniform";"a";0,173506350048456;0,162628498502611;0,162628498502611;1,92277420768547;1,76014570918286;0,833299820461932
"CN";"uniform";"a";0,0974721289669861;0,0806002511805995;-0,0569045954535248;1,97472172415179;2,03162631960531;0,833299820461932
"CN";"uniform";"a";0,876413365165564;0,871913078321627;-0,871913078321627;1,96966355162302;2,84157662994465;0,833299820461932
"CN";"uniform";"a";0,437797450965969;0,43254381522047;-0,43254381522047;1,68779004271308;2,12033385793355;0,833299820461932
"CN";"uniform";"a";0,173923049630943;0,151160619283431;0,142335580874746;2,26800975109278;2,12567417021803;0,833299820461932
"CN";"uniform";"a";0,765677638793636;0,761057040393386;-0,761057040393386;2,16726429786765;2,92832133826104;0,833299820461932
"CN";"uniform";"a";0,720209397594948;0,717590083252232;-0,717590083252232;1,29416037208896;2,0117504553412;0,833299820461932
"CN";"uniform";"a";0,254017888082779;0,224892964309779;0,22181491545445;2,90753223256644;2,68571731711199;0,833299820461932
"CN";"uniform";"a";0,299815870598955;0,298837314690701;0,298837314690701;0,560052854645786;0,261215539955085;0,833299820461932
"CN";"uniform";"a";0,476209855454112;0,463891209995096;-0,463891209995096;2,34079836224943;2,80468957224452;0,833299820461932
"CN";"uniform";"a";0,31661412372932;0,315397946310401;0,315397946310401;0,762260070764433;0,446862124454033;0,833299820461932
"CN";"uniform";"a";0,164409170713872;0,159554443591872;0,159554443591872;1,30446788455666;1,14491344096479;0,833299820461932
"CN";"uniform";"a";0,0546222447867887;0,0443448890323647;0,0316977284161852;1,31748400982589;1,2857862814097;0,833299820461932
"CN";"uniform";"a";0,0590838492091433;0,0495618930268329;-0,0293808103655233;1,84268157579918;1,8720623861647;0,833299820461932
"CN";"uniform";"a";0,987523988794287;0,983592928572361;-0,983592928572361;1,64831455316978;2,63190748174214;0,833299820461932
"CN";"uniform";"a";0,199402244893045;0,191752605076705;0,191752605076705;1,64809289967804;1,45634029460133;0,833299820461932
"CN";"uniform";"a";0,23354393936576;0,201402256889819;0,194710720864316;3,07820526561154;2,88349454474722;0,833299820461932
"CN";"uniform";"a";1,08069768161568;1,07896866428366;-1,07896866428366;0,939731270288669;2,01869993457233;0,833299820461932
"CN";"uniform";"a";0,135338113950144;0,122413383754831;0,121798739380144;1,70831356670415;1,58651482732401;0,833299820461932
"CN";"uniform";"a";0,365202083627845;0,361786153010094;-0,361786153010094;1,25493150008181;1,6167176530919;0,833299820461932
"CN";"uniform";"a";0,110203301988181;0,0951715821780761;-0,0930341570028808;1,780027327321;1,87306148432388;0,833299820461932
"CN";"uniform";"a";0,142718799454275;0,139159309085849;0,139159309085849;1,0230163584749;0,883857049389047;0,833299820461932
"CN";"uniform";"a";0,122698325914104;0,111182369059007;0,111095102010128;1,61487045523111;1,50377535322099;0,833299820461932
"CN";"uniform";"a";0,542491245908185;0,534755573810442;-0,534755573810442;1,95893154047578;2,49368711428622;0,833299820461932
"CN";"uniform";"a";0,258405949211089;0,252854892951486;-0,252854892951486;1,41238533268555;1,66524022563704;0,833299820461932
"CN";"uniform";"a";0,65110546092563;0,634829546672549;0,634829546672549;3,20534112029636;2,57051157362381;0,833299820461932
"CN";"uniform";"a";0,671605924510876;0,669557133997449;-0,669557133997449;1,03619519575799;1,70575232975544;0,833299820461932
"CN";"uniform";"a";0,497157891343403;0,482252745082968;0,482252745082968;2,73242515582725;2,25017241074428;0,833299820461932
"CN";"uniform";"a";0,153797798111603;0,146546620459722;-0,146546620459722;1,24583370880059;1,39238032926031;0,833299820461932
"CN";"uniform";"a";0,25688806578025;0,239707344681148;0,239707344681149;2,19834644920627;1,95863910452512;0,833299820461932
"CN";"uniform";"a";0,34321553528479;0,34209422385244;0,34209422385244;0,997732497269356;0,655638273416916;0,833299820461932
"CN";"uniform";"a";0,720163617663557;0,713241323044579;-0,713241323044579;1,88610263196948;2,59934395501406;0,833299820461932
"CN";"uniform";"a";0,478538669130871;0,47031163674435;0,47031163674435;2,78485956693126;2,31454793018691;0,833299820461932
"CN";"uniform";"a";0,128388238887788;0,124045710270322;0,124045710270322;1,01368515077535;0,889639440505031;0,833299820461932
"CN";"uniform";"a";0,243350943804523;0,212334004360237;-0,195168746061588;3,33548500011443;3,53065374617602;0,833299820461932
"CN";"uniform";"a";0,3908220774122;0,384541031821238;0,384541031821238;1,68320949038077;1,29866845855953;0,833299820461932
"CN";"uniform";"a";0,221326793037792;0,201499471903155;-0,200260764214478;2,41240744678091;2,61266821099538;0,833299820461932
"CN";"uniform";"a";0,152710656111515;0,134514119449088;0,131459949633042;2,31508181308373;2,18362186345069;0,833299820461932
"CN";"uniform";"b";0,143610887285367;0,140714752470565;-0,140714752470565;0,584093492129435;0,7248082446;0,980960028970742
"CN";"uniform";"b";0,109943217615052;0,105824159556485;0,105824159556485;0,0319060801564851;-0,0739180793999998;0,980960028970742
"CN";"uniform";"b";0,306252365636792;0,304844020956931;-0,304844020956931;1,46455167524307;1,7693956962;0,980960028970742
"CN";"uniform";"b";0,19714859727957;0,196195737467296;-0,196195737467296;1,0503407229327;1,2465364604;0,980960028970742
"CN";"uniform";"b";0,18210342533259;0,180968660019085;-0,180968660019085;1,10130803238092;1,2822766924;0,980960028970742
"CN";"uniform";"b";0,285492711938753;0,284004655101795;-0,284004655101795;1,4267815846982;1,7107862398;0,980960028970742
"CN";"uniform";"b";0,17323619532514;0,171593781748763;-0,171593781748763;0,602628726651237;0,774222508400001;0,980960028970742
"CN";"uniform";"b";0,261563372471815;0,260359145675342;-0,260359145675342;1,45055150632466;1,710910652;0,980960028970742
"CN";"uniform";"b";0,249104642773746;0,247568027697365;-0,247568027697366;1,92192599350264;2,1694940212;0,980960028970742
"CN";"uniform";"b";0,327161275706885;0,325478991612784;-0,325478991612784;1,60808425758722;1,9335632492;0,980960028970742
"CN";"uniform";"b";0,206746183544691;0,204840854078165;-0,204840854078165;0,621250231521834;0,8260910856;0,980960028970742
"CN";"uniform";"b";0,208194486462228;0,206782018711706;-0,206782018711706;1,93508118388829;2,1418632026;0,980960028970742
"CN";"uniform";"b";0,444923338753;0,44263994423827;-0,44263994423827;1,67034831776173;2,112988262;0,980960028970742
"CN";"uniform";"b";0,156168992769441;0,15435923268161;-0,15435923268161;0,56274676571839;0,7171059984;0,980960028970742
"CN";"uniform";"b";1,14507472325594;1,14018105334419;-1,14018105334419;3,16941770165581;4,309598755;0,980960028970742
"CN";"uniform";"b";0,297377556312947;0,296248590469286;-0,296248590469286;1,25024568413071;1,5464942746;0,980960028970742
"CN";"uniform";"b";0,131441733954635;0,121649412159308;0,121190526070805;1,21567265767081;1,0944821316;0,980960028970742
"CN";"uniform";"b";0,283324804279279;0,282092788136199;-0,282092788136199;1,0632948202638;1,3453876084;0,980960028970742
"CN";"uniform";"b";0,343953016696811;0,342480035882827;-0,342480035882827;1,56555609191717;1,9080361278;0,980960028970742
"CN";"uniform";"b";0,206335672503362;0,20520809591782;-0,20520809591782;1,60884026988218;1,8140483658;0,980960028970742
"CN";"uniform";"b";0,428159295544061;0,425461049096336;-0,425461049096336;1,50269592450366;1,9281569736;0,980960028970742
"CN";"uniform";"b";0,211951286881643;0,209733921965435;-0,209733921965435;0,762552808834565;0,9722867308;0,980960028970742
"CN";"uniform";"b";0,149260012696168;0,146941316335411;-0,146941316335411;0,401812355064588;0,5487536714;0,980960028970742
"CN";"uniform";"b";0,235783225990569;0,229397777679418;-0,229397777679418;2,75600276132058;2,985400539;0,980960028970742
"CN";"uniform";"b";0,233976689066732;0,231591779026281;-0,231591779026281;0,675763093573719;0,9073548726;0,980960028970742
"CN";"uniform";"b";0,357929268058625;0,355213929459428;-0,355213929459428;2,01831609974057;2,3735300292;0,980960028970742
"CN";"uniform";"b";0,285222450069318;0,283851022980415;-0,283851022980415;1,50514524981959;1,7889962728;0,980960028970742
"CN";"uniform";"b";0,434741374323699;0,433363961300916;-0,433363961300916;0,928932396099085;1,3622963574;0,980960028970742
"CN";"uniform";"b";0,241717646483153;0,240386844104995;-0,240386844104995;1,072495249495;1,3128820936;0,980960028970742
"CN";"uniform";"b";0,210892504233811;0,208760503423996;-0,208760503423996;2,075701700776;2,2844622042;0,980960028970742
"CN";"uniform";"b";0,508090177030867;0,506344516594464;-0,506344516594464;1,18746511300554;1,6938096296;0,980960028970742
"CN";"uniform";"b";0,0358832340394751;0,0295224733878612;0,0272220140686387;0,182934925268638;0,1557129112;0,980960028970742
"CN";"uniform";"b";0,183628314472142;0,175240185840403;-0,175240185840403;2,9163178903596;3,0915580762;0,980960028970742
"CN";"uniform";"b";0,0423503202392718;0,036328151640254;-0,033404805293439;0,344892841906561;0,3782976472;0,980960028970742
"CN";"uniform";"b";0,469265415291743;0,46752695503129;-0,46752695503129;1,41398675376871;1,8815137088;0,980960028970742
"CN";"uniform";"b";0,148873106634634;0,146986178690529;-0,146986178690529;0,623232518909472;0,770218697600001;0,980960028970742
"CN";"uniform";"b";0,236335081613934;0,233882874225269;0,233882874225269;0,96037633862527;0,7264934644;0,980960028970742
"CN";"uniform";"b";0,340352718089048;0,338080603090384;-0,338080603090384;1,63045378450962;1,9685343876;0,980960028970742
"CN";"uniform";"b";0,0709495550030983;0,0681788683896759;-0,0681788683896759;0,866410965810324;0,9345898342;0,980960028970742
"CN";"uniform";"b";0,44283925468303;0,440003418855522;-0,440003418855522;2,13757392854448;2,5775773474;0,980960028970742
"CN";"uniform";"b";0,195185266563298;0,194157105032893;-0,194157105032893;0,887646292367107;1,0818033974;0,980960028970742
"CN";"uniform";"b";0,141287024124519;0,137580407877578;0,137580407877578;-0,117063357322422;-0,2546437652;0,980960028970742
"CN";"uniform";"b";0,250780729778998;0,249825792293013;-0,249825792293013;1,21402485090699;1,4638506432;0,980960028970742
"CN";"uniform";"b";0,174375561578901;0,173018803980269;-0,173018803980269;0,913523567219731;1,0865423712;0,980960028970742
"CN";"uniform";"c";0,0464065184083616;0,0459690411958752;-0,0459690411958752;0,132030958804125;0,178;0,727316395948632
"CN";"uniform";"c";0,0213838183010477;0,0203640349413814;-0,0203640349413814;0,153685965058619;0,17405;0,727316395948632
"CN";"uniform";"c";0,0455284135954683;0,0449708257929497;-0,0449708257929497;0,14095917420705;0,18593;0,727316395948632
"CN";"uniform";"c";0,0293312773830205;0,0287335122460553;-0,0287335122460553;0,118276487753945;0,14701;0,727316395948632
"CN";"uniform";"c";0,0140593811423096;0,0133324071819928;-0,0133252478083764;0,0991047521916236;0,11243;0,727316395948632
"CN";"uniform";"c";0,0461876643302632;0,0456019140568474;-0,0456019140568474;0,141848085943153;0,18745;0,727316395948632
"CN";"uniform";"c";0,0568481474898266;0,0564696855484322;-0,0564696855484323;0,130150314451568;0,18662;0,727316395948632
"CN";"uniform";"c";0,0229435217585126;0,0222585301181288;-0,0222585301181288;0,108511469881871;0,13077;0,727316395948632
"CN";"uniform";"c";0,0368135661256145;0,0361735524121162;-0,0361735524121162;0,135876447587884;0,17205;0,727316395948632
"CN";"uniform";"c";0,0540592685832751;0,053640899126262;-0,053640899126262;0,136529100873738;0,19017;0,727316395948632
